"Corn","Sorghum","Barley","Oats","Wheat","rice AWP (US)","Up Cotton","Soybeans","Rice, LG","Rice, MG"
5.91280762080553,5.59690524773541,6.32378450307667,3.81580227266103,5.24550544931737,17.2546478242241,0.690578639184079,12.6190270342227,12.5764510549802,24.3144720396285
4.01167233842523,3.78323357082673,5.34836128740374,2.45522623523986,3.99398944168546,13.3053523431062,0.638800902817477,9.67122438784231,9.69791526416546,18.7493028440532
4.92647834111539,4.637164954413,7.54276583751614,3.32384586662222,5.83490230833617,14.0170428053527,0.693606654993295,13.2086221748072,10.2166473968592,19.7521849672611
4.07160788192003,3.8439785622759,6.03960782516789,3.4287077671494,4.91932769828959,15.7924344716011,0.548285495113409,9.92932057021661,11.5106828719064,22.2539868856858
5.18769444041732,4.88114682263273,7.14083361702685,3.68690702712385,5.50395209553728,15.3435519000372,0.547847696216058,10.2410495376299,11.183504377844,21.6214417971651
5.45521630437659,5.13976389518641,7.16529746253942,3.06110588323698,4.19671280673334,13.6028618668133,0.773690322904362,13.297797687258,9.91476199447311,19.1685398559813
4.18540988140336,3.95008058016174,5.32277372247905,3.56041836796884,5.85106856297744,14.330505616403,0.602754033632962,10.4874223868729,10.4451220513923,20.1939026326918
5.30832958582908,5.00011773077998,7.58484660022464,3.73718663781559,5.4075032902839,15.7140432060892,0.575612717726345,10.1396231239574,11.4535455762692,22.1435214474538
4.41130778020051,4.16419780165194,7.35560312022201,2.98095986942296,4.17907346517619,12.8364750871346,0.641854244689975,10.2635535967888,9.35616317970728,18.0885821474341
4.32847567489087,4.07623567211942,5.88331926514808,3.30876213937205,5.4423741920434,12.6583152712877,0.559184121830116,7.64455246679305,9.22630725759348,17.8375273646807
6.22484534984469,5.89438417161519,8.2270743946475,4.5009447518946,7.78817008042075,15.5273407694023,0.741903818289588,11.6053773392048,11.3174631664305,21.8804287884324
3.57125259972593,3.37859857206624,5.32107773140401,2.8373906062584,4.8440657110977,13.1360829166526,0.681986409219829,9.23744519914124,9.57453930896859,18.5107759973393
3.483585438477,3.28842913651295,4.68481138103382,2.58351164235491,4.04998767602976,15.0788434970172,0.539676920331827,9.95194479305228,10.9905655066287,21.2484266461489
4.86778002145343,4.58934205037634,6.18119243403036,4.43803449994251,7.6846246343025,15.5365667305674,0.595263567874561,9.81631239533802,11.3241877226319,21.8934295970883
3.69502382701255,3.49302757056649,4.45142538131506,2.32312872155693,4.29285980080917,12.7026364605367,0.717152402654261,11.4837487410328,9.25861178637713,17.8999827869958
4.25489234580483,4.00578475282329,6.07794372048032,3.40171819295506,5.45163856718599,14.8777674145824,0.603320044762753,9.06160615079236,10.8440065310512,20.9650792933657
4.21472415484547,3.96926833673705,6.03118592646797,2.85090121444579,4.42303283930031,13.6005208779784,0.459339716366202,9.30604685688343,9.91305571035749,19.1652410400245
5.5850089257825,5.26626554932181,6.28236157815611,4.42680365828022,6.50216599882843,14.1918861412846,0.696602007284464,10.0882078668935,10.3440860255138,19.9985663159933
3.66900096239541,3.46287650714988,4.99505972955876,2.80632988854533,5.19192089208176,14.6609664440887,0.778295279294861,9.29468132780528,10.6859861053745,20.6595731370574
4.15715458257782,3.92364663612895,6.48623291878925,2.5902117912247,3.93424333300789,14.0586745666807,0.647788620886453,10.2668826427798,10.2469916736017,19.8108505689634
5.39497554690665,5.08182755107066,6.39535704144559,3.95416227621247,7.17533164658115,16.0269378695456,0.621053565890817,9.41274199904058,11.6816061232251,22.5844385049019
3.98486039711572,3.75721651876536,5.93310859408245,2.47395544260288,3.96481138933747,14.3058370436149,0.584016900553729,11.4367919571024,10.427141788832,20.1591407917418
3.46245231603098,3.26894052512718,7.40915693008236,2.48598775527302,3.76854948554055,11.5034732182784,0.571402520747276,10.6879231428464,8.38457378937899,16.2101759927994
3.95302841054099,3.72837589629954,6.33890882020874,2.70079626849886,3.1000533442836,14.372747491562,0.853795928080265,11.1689900547577,10.4759110237794,20.2534279793067
3.95710839362775,3.72806944848859,5.30650138825552,2.53510005083752,4.38473193701118,13.9250925104579,0.69107551013454,8.69817387449695,10.1496272875521,19.622612755934
3.38013646063634,3.18085751492316,6.02149360441191,3.50164453065685,4.69619422959664,15.7140284694321,0.628285162560282,9.3114885103786,11.4535348351142,22.1435006812209
3.70702751988262,3.49813276463165,6.47096396472391,4.11355802209069,6.12722397680768,11.3153896226688,0.541781205460028,8.54230986545494,8.24748468976215,15.9451370668735
4.01367797786722,3.78464010093993,6.92846001278375,3.40004341778699,5.22504770757486,13.7210915982049,0.530221685976363,8.56057956557951,10.0009364817902,19.3351438647943
3.64551438043521,3.44780199305787,4.89068200830353,2.72067853137194,3.61928899884161,14.317675725534,0.457886066000974,8.56956834993319,10.435770687273,20.1758233287279
3.99403794977573,3.76590441074802,6.92299224984234,2.76642217061796,3.94833248132346,14.0456192101452,0.590098093117104,11.7607321374581,10.2374759735917,19.792453548944
4.0246598160127,3.79480714814949,5.82444010851283,3.24354296709771,5.21113977685877,14.6842260648909,0.505157701554945,9.12427291864043,10.7029394205367,20.6923495463709
3.98269559730856,3.75433267785934,5.27571217776329,4.32575817951294,6.42949294075037,14.7250633012517,0.492899264092836,8.05686728918247,10.7327045892926,20.7498955392991
5.56767339128805,5.25517591570822,7.53181636504865,3.49955233356562,4.88648801094834,13.1490773569663,0.674024956624064,11.3202900134276,9.58401060877476,18.5290871769645
4.18165594298037,3.94727448772676,6.19386896845993,3.15333929139719,6.41456070458814,14.7463220021281,0.592252501057482,8.75227496601857,10.7481994874666,20.7798523424355
4.54460894204491,4.29119169358013,6.5171652190156,2.78864075044883,4.66384422177922,13.0626261260067,0.667468467646397,11.7489034938479,9.52099862001194,18.4072639986898
2.86717747517384,2.69140917533662,5.27053332404717,2.36046373794749,4.10344730301598,12.138133770797,0.484572195018137,7.87645557563385,8.84716088223582,17.1045110389893
3.92823765033494,3.70450771299204,5.90301803430824,3.07487010780771,4.41578507977322,14.9997591272737,0.484573920494033,8.97123303560789,10.932923025865,21.1369845166724
5.77510793818437,5.44402376137315,9.89700619198697,5.41408977243333,9.80816444738637,14.3216911242253,0.645975305024683,10.5500093006898,10.4386974039248,20.1814816475879
3.65290002017777,3.45213332781465,6.20541675774257,3.63110741516653,6.41247256806077,12.8000797477208,0.62265422696797,8.66348151934667,9.32963559076835,18.0372954754855
3.71659850492043,3.50802894931621,5.74399495452241,3.25863993599794,5.14097844476101,15.5663682058669,0.490717761223019,8.28605427107984,11.3459092204734,21.9354244929153
4.39519584266453,4.14287066359209,6.36283148784756,3.27178188668501,5.06569519766693,13.8620695689946,0.69266491089465,10.8877433488659,10.1036915520489,19.5338036672945
5.07637390573938,4.77780731155187,7.49028633052252,4.1621335828168,5.77997492037164,13.7902094801851,0.62065163270612,10.756436451918,10.0513146563321,19.4325416689088
3.82191079909383,3.60441673749033,5.25369768770995,2.42444440879665,4.62973580984005,14.7268000254786,0.596584231825527,9.56552680744225,10.7339704411059,20.7523428528047
4.08077132301116,3.846618302534,4.68589014975787,2.61975138474206,5.26313100155445,16.6036695584121,0.603143539326911,11.2257272599507,12.101970417575,23.3971428073118
4.03082791277714,3.79699199389719,5.77789480892871,3.39716090655236,6.54500183763878,14.391211780854,0.736982494297523,8.88807308560159,10.4893691501295,20.2794470235837
3.95436296551771,3.72717783425626,5.19055253484547,2.79267414057695,4.35546424995379,15.581965547681,0.591479842951932,9.08785666383156,11.357277705528,21.9574035640209
3.38053536764551,3.18180642723801,6.97739707149467,2.63082809441993,4.41900829545952,14.5225767782719,0.689872302838374,10.8211489831984,10.5851175813461,20.4645606572691
3.57117485032675,3.37841497141569,5.96166361938408,2.32140926140006,3.09378465355387,13.8710469883408,0.641492773311924,9.77938293307738,10.1102349527695,19.546454242021
3.79028312453604,3.57838058592454,5.96391103841738,4.19570203597491,6.00540391006273,17.1120960701768,0.687538436356691,9.92016904350716,12.4725488962204,24.1135945326929
2.69625382680682,2.53645621549031,4.79140808085391,2.52246730537062,4.05428317759644,14.0523102772991,0.437037630794855,7.35987297216904,10.2423529133835,19.8018822992082
4.45355370560302,4.19639243181983,7.26018764256254,3.0378176884194,5.10526704066252,14.9938670729286,0.691133137528682,11.2312856424854,10.9286284651275,21.1286816992466
4.01471414033147,3.78984759505575,7.02646991844221,3.83097955727412,6.05263579485995,13.594585510283,0.499875414792448,8.61914464797113,9.90872957967808,19.1568771873776
3.89682896461677,3.67598129050043,4.77353801003692,2.44886876910271,4.36803283395653,14.4905632910988,0.811731104252335,8.87957495307236,10.5617838072445,20.4194486940061
5.44188978086326,5.12209189355568,6.6779253085503,3.79334085039441,6.82845368894378,13.5380251772927,0.869836493863092,12.8392019221612,9.86750426654783,19.0771749153258
4.06166331372999,3.83221125905591,5.80203451550537,3.05814560564256,6.68955836330489,15.6089799853136,0.608825911190047,11.2540523395905,11.3769678061969,21.9954710919807
4.84022526848353,4.5589837181659,6.9090628343515,4.11357953918806,6.03088064210667,15.3170893688746,0.777620377256753,11.1637343075751,11.1642165470319,21.5841519909283
3.74253814480946,3.5364195113168,8.70607086465682,3.38140417210894,3.99078927001651,13.2011287789151,0.540609940245471,11.6370629183746,9.62194949730782,18.6024356947951
5.34203428768484,5.02648694299592,7.29254301523632,4.50465996966637,7.47352427660055,15.7013039229558,0.649425645032724,11.0938551397588,11.4442602537037,22.1255698238271
4.14974863156423,3.91368052836728,5.87700133717311,2.85959052129939,5.56238780921473,13.80047470381,0.495553903102016,7.53158260017099,10.0587967031292,19.447006959383
3.23851820611219,3.04501182793636,4.92713984224506,3.20207473622678,5.53364184414455,12.4037886211637,0.528930238437831,7.37676903573396,9.0407895935947,17.4788598809498
3.26860169564012,3.06927064669188,5.52024820404065,2.40294645372964,4.00553613956478,14.461598187609,0.651598607440705,10.0724024471833,10.5406719184334,20.3786323756378
4.40188909885834,4.14443410610049,5.20843240972993,3.42804143022493,7.34570363930765,14.4283627044706,0.623548876173225,7.56422837762698,10.516447464174,20.3317984307363
3.76751106314408,3.56121577407559,6.5095690618747,2.40987813052431,4.16978050756077,13.8172361724666,0.604260515948231,8.86806604121702,10.0710136890866,19.4706264655674
3.54580158002217,3.35160365160487,6.77104733315106,3.48317267502616,5.23049419216532,13.2305088656783,0.547700891248279,9.40738665361941,9.64336385632188,18.643836788889
5.25857309674609,4.95054684512423,7.92433079288377,4.40257444049598,6.75526400189267,16.0276401673228,0.730783857948975,12.2237034775292,11.6821180092811,22.5854281512767
3.62803018478327,3.43416664734768,7.31166605746472,3.29503044202307,5.44936797836481,14.9162190682392,0.645291384473344,10.1197272520847,10.8720329124138,21.0192636306666
4.20924968765931,3.96371276505905,5.29777624078403,3.71256785765616,7.04849147920273,13.7238790783342,0.600906680831632,7.14482207600204,10.0029682014619,19.3390718561597
3.73428375802544,3.52915572692687,4.129116296699,1.8663830894622,3.5548337092781,15.0825159857009,0.534576136197846,10.1716330871487,10.9932422853524,21.2536017516814
4.42090598731341,4.17271923040328,5.50648086490741,3.3003260781702,6.06362869967093,12.3777841505826,0.667980462953755,8.67125603242413,9.02183563088239,17.4422155530393
4.44438049026581,4.18991321538623,5.85424482693927,2.44054102174119,4.19976547042568,13.4309745173385,0.584061917894162,11.7184477643974,9.78947790524318,18.9263239501368
5.30091148016415,4.98588070483569,6.50192217515201,4.00002013568707,7.16690139847745,15.4072529116197,0.547381347251935,9.87053745712512,11.2299343405116,21.7112063916557
4.34355980150155,4.08751709227012,7.11860999978897,3.39791285121386,5.98396248668122,13.4742660668205,0.716360550352015,11.2553826825796,9.82103195715438,18.9873284504985
4.53673755482276,4.2768933892632,9.28066460450315,4.5920703122419,6.91874972800629,14.3054761996203,0.810507620397773,12.9691516887509,10.4268787793007,20.158632306648
3.51894913509947,3.32642575025143,6.28596399287969,3.31181194553103,5.55707571764312,15.2482767644552,0.457172727376331,9.13488063365824,11.1140608811346,21.4871843701935
5.3077926082357,5.00423575608499,7.20752208658641,3.44913135109493,5.11744797258075,15.8039427407185,0.724660044870298,13.1476941943456,11.5190709412983,22.2702038198435
4.10103092656584,3.8714167816166,5.8636666429734,3.34207986149549,4.50472418795527,16.652965879424,0.565114812180332,9.54189683445568,12.1379011867632,23.4666089610756
4.58010595164281,4.31674916581211,5.20195874017856,3.68821471789652,6.03823087364779,15.6814379107882,0.662658384658703,9.39896085328371,11.4297804490604,22.0975755348501
5.5442590543933,5.22345756967138,7.3831817430244,3.43900248106673,5.73666916558882,15.5550958251722,0.820410803651693,11.2981055191005,11.3376930838403,21.9195399620912
3.91883286061437,3.69444247533885,5.62842410354794,2.99409564066296,4.69598940263007,13.0299775610896,0.544381227954675,8.6531648339719,9.49720195473785,18.3612571124932
4.02769679436572,3.79921178562499,4.41416048947906,3.04380063300114,5.22930820716046,14.236762016745,0.696616457173102,8.22368823957119,10.3767948502331,20.0618033771174
3.62028443945497,3.42895610317058,5.11842997479701,2.59609666930787,4.80794430741056,13.2403425076843,0.689300902966418,9.31663195747394,9.65053133482627,18.6576939139975
6.56786797820001,6.20729521375097,8.04219069767954,4.07828933241364,6.51184419251545,12.5054856692633,0.845148943253017,12.5958418479655,9.11491385048418,17.6221667776028
5.14581513102722,4.84484314171556,5.90493647198085,2.8940919363851,4.21684524660184,14.2310015984693,0.807305172760569,10.6420282288241,10.372596235504,20.0536860553077
4.28899725354469,4.03474080879296,6.73446366548971,4.3153519357434,7.23514332392795,12.8408147283583,0.54618622935167,9.25515672956937,9.35932622806394,18.0946973742569
4.32561757294605,4.07163446146167,7.69621299677664,2.86035667911435,4.74772757732936,14.5222376563991,0.659337996517387,11.74422769013,10.5848704044881,20.4640827820102
3.58113030594358,3.39092981657406,6.04902136258332,3.19024009587547,5.64156055638884,14.1656156623099,0.62809161726622,10.465387291235,10.3249381764019,19.9615471410437
4.26604577993377,4.02140757034312,6.64378115385081,2.88018810770524,4.45282348790798,14.6679810195457,0.640451559694895,10.8397920124621,10.6910988417112,20.6694577606416
4.34226394595809,4.0851867409815,5.02619334182905,2.56427540142906,4.21632374660778,14.1359376770736,0.611974401682745,8.66608814782983,10.3033066871628,19.919726261848
4.25256742481638,3.99984941689112,5.26905693406648,3.89097305350373,6.86837132005863,14.5672543844404,0.6158048901502,10.3093986265831,10.6176818928844,20.5275183262431
3.14367300322433,2.94982172204451,5.85774560512059,4.17813306657987,5.91338528422818,13.5182450129724,0.618799856970959,7.89652677950012,9.85308703410313,19.0493015992661
3.46539441760732,3.26097382589909,6.69436971270166,2.72594791006628,4.69774299749174,16.1686256899421,0.651535793680713,9.46540081296131,11.7848785838662,22.7840985954747
5.38301810271724,5.07742689515065,6.44885848133011,3.36861961278039,4.90401814543567,13.4466839970701,0.731677847525997,10.5324256009015,9.80092812462506,18.9484610409418
4.31678523616005,4.0662365543322,7.60207494874937,3.87112097700529,7.24583848993746,14.2210755544627,0.633299799540761,12.4209006258157,10.3653614076541,20.0396987214646
3.24631992737292,3.05063401796707,6.59267933656445,4.85006923923585,6.95536262933343,14.175504847349,0.47361095250883,9.11871971011955,10.3321461387368,19.9754825348911
3.56087644109952,3.37022720028594,5.38286922702959,2.22672963111741,3.56063568155842,12.4840006985781,0.677986207248143,9.28244149315778,9.09925403030167,17.5918911252499
2.94943997964323,2.76912365851946,4.78329417498949,3.62108274140076,5.71308650005866,14.6143539732469,0.528946456910703,7.65651791028931,10.6520115227539,20.5938889439909
5.83139050907895,5.50138672928596,8.27319432075553,5.66303588642731,9.39684211059253,15.3702058444388,0.64761106830869,9.50851389446847,11.2029317246437,21.6590013343112
5.59820177962319,5.27608768439515,6.04139074077518,3.53301143483694,5.1697609701473,17.0041347238864,0.736556466922659,12.6353679320554,12.3938587600158,23.9614602693639
3.93155740527983,3.70516726963073,5.05548975719673,2.61420631230901,3.92807037305676,13.2773210840345,0.616978541858917,9.06919384897622,9.67748402956035,18.70980245715
